phone_brand,phone_model,price_usd,storage,ram,y_hat,a,b,chunk
apple,Apple iPhone 16 Pro,1492.55,512,8,597.1432465003604,2011.4791248890017,-2148.8115516551784,19.0
apple,Apple iPhone 16 Pro Max,1564.92,512,8,619.0757476816196,2084.0992861562277,-2253.0020256716502,19.0
apple,Apple iPhone 14 Pro,1018.74,1000,6,422.39850652190773,2025.7181754400858,-1466.6713209830136,19.0
apple,Apple iPhone 14 Pro Max,995.06,1000,6,415.22202969487694,2001.9563208206591,-1432.5794262101788,19.0
apple,Apple iPhone 15 Pro Max,1056.99,1000,8,465.1421381058701,2064.1003941560084,-1521.7395209433569,19.0
apple,Apple iPhone 15 Pro,989.99,1000,8,444.8370727591191,1996.8687953594895,-1425.280190293866,19.0
asus,Asus ROG Phone 8 Pro,1054.0,1000,24,713.4484722478294,2061.1000586276264,-1517.4348433516855,19.0
samsung,Samsung Galaxy S21 Ultra 5G,1499.0,512,16,723.7042306486525,2017.95142059404,-2158.09756184457,19.0
apple,Apple iPhone 14 Pro Max,998.07,1000,6,416.1342423320966,2004.9767254830101,-1436.9128976318946,19.0
google,Google Pixel 9 Pro XL,1540.72,512,16,736.3479220854651,2059.815634053604,-2218.1614913176554,19.0
